,enrollmentProbabilityScore,enrollFlag,RET_T2,RET_T3,ADM,CAN,Gender,Core_Ind,Parent_Same_LastName,ACU_Distance,PRIZM_HouseholdIncome,QUAL_Familiarity,QUAL_Rank,HS_SIZE,HS_RankPercent,HS_GPA_CALC,NUM_Advanced_Courses,ACT,Visited,Taylor_County,US,Abilene,Texas,CoC,Ethnicity
209140,5.0,0,0,0,1,1,2,0,2,566.0,63730.0,2.0,3.0,23.0,86.96,3.98,1.0,27.0,0,0,1,0,0,1,1
209145,,0,0,0,1,1,2,0,2,247.0,43053.0,2.0,3.0,193.0,86.01,3.47,9.0,24.0,1,0,1,0,1,1,1
209148,6.0,0,0,0,0,1,1,0,2,178.0,45954.0,2.0,3.0,393.0,84.48,2.86,9.0,15.0,0,0,1,0,1,0,3
209149,6.0,0,0,0,1,1,2,0,2,182.0,89859.0,3.0,1.0,714.0,95.52,3.69,11.0,28.0,0,0,1,0,1,0,4
209150,1.0,1,1,0,1,0,2,0,2,186.0,74635.0,0.0,0.0,591.0,67.68,3.34,10.0,22.0,0,0,1,0,1,0,3
209156,6.0,0,0,0,0,1,2,0,2,258.0,38511.0,1.0,1.0,587.0,55.71,3.0,2.0,17.0,0,0,1,0,1,0,3
209157,,0,0,0,1,1,1,0,2,165.0,36154.0,0.0,0.0,69.0,71.01,3.58,12.0,24.0,1,0,1,0,1,0,3
209158,2.0,0,0,0,1,1,1,0,2,336.0,84331.0,2.0,3.0,526.0,81.94,3.39,6.0,21.0,1,0,1,0,1,0,1
209159,,0,0,0,1,1,1,0,2,227.0,43804.0,2.0,1.0,506.0,91.5,3.946,6.0,21.0,0,0,1,0,1,0,3
209161,1.0,1,1,1,1,0,2,0,2,178.0,119643.0,3.0,0.0,338.0,94.38,3.83,1.0,26.0,1,0,1,0,1,0,1
209167,2.0,1,1,1,1,0,1,1,2,212.0,110976.0,4.0,5.0,703.0,89.76,3.5,11.0,25.0,0,0,1,0,1,0,3
209172,,1,1,1,1,0,1,0,2,188.0,62358.0,2.0,3.0,443.0,71.56,3.48,0.0,17.0,1,0,1,0,1,0,2
209176,1.0,1,1,1,1,0,2,1,2,4.0,27679.0,0.0,0.0,448.0,91.74,4.294,11.0,24.0,1,0,1,1,1,1,1
209181,6.0,0,0,0,1,1,1,0,2,176.0,109547.0,2.0,3.0,391.0,75.45,3.29,3.0,22.0,1,0,1,0,1,1,4
209184,1.0,1,1,0,1,0,1,1,2,148.0,86842.0,3.0,4.0,469.0,75.48,3.8810000000000002,0.0,23.0,1,0,1,0,1,1,1
209185,1.0,1,1,1,1,0,2,0,2,153.0,79468.0,4.0,5.0,393.0,85.75,3.989,11.0,23.0,1,0,1,0,1,0,2
209186,6.0,0,0,0,1,1,1,0,2,309.0,20601.0,0.0,0.0,192.0,97.92,3.5,2.0,24.0,0,0,1,0,1,0,4
209189,3.0,0,0,0,1,1,1,0,2,342.0,64928.0,0.0,0.0,555.0,78.74,3.62,7.0,26.0,1,0,1,0,1,0,1
209192,3.0,0,0,0,1,0,1,0,2,336.0,116186.0,0.0,0.0,486.0,86.42,4.183,10.0,31.0,0,0,1,0,1,0,1
209194,3.0,0,0,0,1,1,1,0,2,155.0,101720.0,3.0,2.0,182.0,93.96,4.0,12.0,29.0,1,0,1,0,1,0,1
209196,4.0,0,0,0,1,0,2,1,2,341.0,59838.0,0.0,0.0,400.0,74.5,3.33,4.0,17.0,0,0,1,0,1,1,1
209197,6.0,0,0,0,0,1,2,0,2,298.0,87824.0,0.0,0.0,625.0,5.76,1.95,0.0,19.0,1,0,1,0,1,0,2
209199,1.0,1,1,1,1,0,1,0,2,175.0,69618.0,0.0,4.0,406.0,87.44,3.85,8.0,31.0,1,0,1,0,1,0,1
209201,6.0,0,0,0,1,1,1,0,2,188.0,74769.0,1.0,1.0,446.0,97.76,3.86,13.0,26.0,0,0,1,0,1,0,4
209202,,0,0,0,1,1,1,0,1,162.0,63448.0,2.0,5.0,918.0,81.05,3.19,9.0,19.0,0,0,1,0,1,0,2
209203,3.0,0,0,0,1,1,1,0,2,249.0,39951.0,3.0,3.0,77.0,81.82,3.35,9.0,24.0,1,0,1,0,1,0,1
209206,,0,0,0,1,1,2,0,2,223.0,39846.0,0.0,0.0,504.0,56.94,3.5580000000000003,6.0,27.0,0,0,1,0,1,0,4
209207,1.0,1,1,0,1,0,1,1,2,348.0,61421.0,4.0,5.0,378.0,92.86,3.8960000000000004,6.0,26.0,1,0,1,0,1,0,1
209208,,0,0,0,1,1,2,0,2,216.0,40779.0,1.0,2.0,163.0,96.32,3.95,12.0,31.0,1,0,1,0,1,0,1
209212,6.0,0,0,0,1,1,2,0,2,182.0,116667.0,2.0,3.0,712.0,63.62,3.19,8.0,24.0,0,0,1,0,1,1,1
209213,,0,0,0,1,0,1,0,2,173.0,126312.0,0.0,0.0,445.0,78.65,3.5,8.0,28.0,0,0,1,0,1,0,4
209216,6.0,0,0,0,1,1,2,0,2,200.0,63846.0,2.0,0.0,531.0,95.1,3.76,9.0,29.0,0,0,1,0,0,1,1
209217,2.0,1,1,1,1,0,2,1,2,185.0,63261.0,3.0,4.0,441.0,85.94,3.63,11.0,29.0,1,0,1,0,1,1,4
209219,1.0,1,1,1,1,0,1,0,2,153.0,59028.0,2.0,4.0,647.0,87.79,3.77,5.0,19.0,1,0,1,0,1,0,3
209220,3.0,0,0,0,1,0,2,0,2,152.0,61572.0,0.0,0.0,432.0,77.78,2.739,12.0,21.0,0,0,1,0,1,0,3
209233,6.0,0,0,0,0,1,2,0,2,149.0,55549.0,0.0,0.0,511.0,68.3,3.64,2.0,22.0,0,0,1,0,1,0,3
209237,3.0,0,0,0,1,1,1,0,1,116.0,61056.0,2.0,3.0,121.0,97.52,3.91,9.0,31.0,0,0,1,0,1,0,1
209240,,0,0,0,1,0,2,0,2,273.0,45000.0,0.0,0.0,432.0,76.39,3.52,4.0,21.0,0,0,1,0,1,0,2
209241,,0,0,0,1,0,2,0,2,216.0,50201.0,0.0,0.0,242.0,82.64,4.042,11.0,26.0,0,0,1,0,1,0,1
209244,6.0,0,0,0,0,1,1,0,2,1526.0,50798.0,0.0,0.0,73.0,27.4,2.59,0.0,14.0,0,0,1,1,0,0,1
209246,1.0,1,1,1,1,0,2,0,2,5.0,57072.0,3.0,4.0,216.0,74.54,3.859,9.0,29.0,1,0,1,1,1,0,1
209247,,0,0,0,1,0,1,0,2,169.0,64484.0,0.0,0.0,463.0,77.11,2.84,12.0,25.0,0,0,1,0,1,0,3
209248,,0,0,0,1,1,1,0,2,182.0,51930.0,0.0,0.0,497.0,75.45,3.18,7.0,21.0,0,0,1,0,1,0,2
209254,1.0,1,1,0,1,0,2,0,2,563.0,109234.0,2.0,5.0,444.0,94.59,3.88,7.0,28.0,0,0,1,0,0,0,1
209258,2.0,1,1,1,1,0,1,1,2,155.0,101720.0,2.0,4.0,168.0,50.6,3.641,4.0,21.0,1,0,1,0,1,0,1
209259,6.0,0,0,0,0,1,2,0,2,165.0,33750.0,0.0,0.0,99.0,16.16,2.64,0.0,15.0,0,0,1,0,1,0,3
209260,1.0,1,1,1,1,0,1,0,1,140.0,69214.0,1.0,3.0,361.0,79.22,3.47,8.0,22.0,1,0,1,0,1,0,3
209261,6.0,0,0,0,1,1,1,0,2,162.0,56917.0,3.0,3.0,888.0,94.37,3.84,3.0,22.0,1,0,1,0,1,0,3
209264,1.0,1,0,0,1,0,2,0,2,190.0,71240.0,4.0,4.0,117.0,20.51,2.52,0.0,18.0,0,0,1,0,1,0,2
209265,,0,0,0,1,0,1,0,2,203.0,56497.0,0.0,0.0,438.0,81.28,3.21,5.0,17.0,0,0,1,0,1,0,1
209266,6.0,0,0,0,0,1,2,0,2,1246.0,50750.0,0.0,0.0,345.0,55.94,2.68,0.0,19.0,0,0,1,1,0,0,1
209267,6.0,0,0,0,1,1,1,0,2,139.0,26250.0,0.0,0.0,544.0,95.04,3.0,12.0,27.0,0,0,1,0,1,0,3
209275,,0,0,0,1,0,1,0,2,448.0,32799.0,0.0,0.0,180.0,98.33,3.75,12.0,21.0,0,0,1,0,1,0,3
209276,1.0,1,1,0,1,0,1,0,2,149.0,131057.0,2.0,4.0,492.0,45.73,3.22,4.0,18.0,1,0,1,0,1,0,1
209277,3.0,0,0,0,1,0,1,0,2,121.0,45408.0,0.0,0.0,23.0,82.61,3.74,1.0,14.0,0,0,1,0,1,0,3
209280,1.0,1,1,1,1,0,2,0,2,397.0,30978.0,2.0,4.0,686.0,46.5,3.174,7.0,23.0,0,0,1,0,1,0,3
209283,6.0,0,0,0,0,1,2,0,2,186.0,50701.0,2.0,1.0,493.0,56.59,2.49,0.0,14.0,0,0,1,0,1,0,2
209286,1.0,0,0,0,1,0,1,0,2,5.0,69718.0,0.0,0.0,415.0,72.53,3.673,10.0,23.0,0,0,1,1,1,0,1
209287,1.0,1,1,1,1,0,2,0,2,180.0,56208.0,0.0,0.0,464.0,68.75,3.29,3.0,16.0,1,0,1,0,1,0,3
209288,6.0,0,0,0,1,1,1,0,2,188.0,114120.0,3.0,3.0,332.0,95.78,3.98,7.0,30.0,1,0,1,0,1,0,1
209290,6.0,0,0,0,1,1,2,0,2,241.0,39891.0,0.0,0.0,79.0,98.73,4.0,12.0,31.0,0,0,1,0,1,0,2
209291,4.0,1,1,1,1,0,1,1,2,5.0,79167.0,2.0,4.0,229.0,44.1,3.3819999999999997,0.0,21.0,1,0,1,1,1,1,1
209294,6.0,0,0,0,0,1,2,0,2,4.0,44375.0,4.0,3.0,389.0,32.13,3.052,9.0,20.0,0,0,1,1,1,0,2
209301,1.0,1,0,0,1,0,1,0,2,151.0,63631.0,3.0,3.0,428.0,43.46,3.495,4.0,19.0,1,0,1,0,1,0,2
209302,6.0,0,0,0,1,1,2,0,2,214.0,72690.0,3.0,3.0,470.0,90.85,3.68,6.0,22.0,1,0,1,0,1,0,1
209303,2.0,0,0,0,1,1,1,1,2,169.0,179116.0,2.0,3.0,775.0,65.68,3.23,4.0,26.0,0,0,1,0,1,0,1
209306,1.0,1,0,0,1,0,1,1,2,178.0,49159.0,3.0,3.0,329.0,92.1,3.61,10.0,22.0,0,0,1,0,1,1,1
209307,1.0,0,0,0,1,1,2,1,2,1.0,57127.0,3.0,4.0,409.0,96.82,4.0,10.0,30.0,1,0,1,1,1,1,1
209312,2.0,0,0,0,1,1,1,0,2,13.0,45727.0,3.0,5.0,46.0,97.83,4.0,0.0,27.0,1,0,1,1,1,0,1
209313,2.0,0,0,0,1,1,1,0,2,13.0,45727.0,3.0,5.0,44.0,97.73,3.78,0.0,27.0,1,0,1,1,1,0,1
209314,,0,0,0,1,0,1,0,2,157.0,85023.0,1.0,3.0,697.0,65.57,3.26,1.0,17.0,0,0,1,0,1,0,2
209315,1.0,1,1,0,1,0,2,0,2,188.0,65023.0,3.0,3.0,382.0,94.76,3.67,3.0,29.0,0,0,1,0,1,0,4
209319,3.0,0,0,0,1,1,1,0,2,205.0,111269.0,0.0,0.0,519.0,53.76,3.24,5.0,25.0,1,0,1,0,1,0,1
209321,6.0,0,0,0,1,1,2,0,2,168.0,54147.0,2.0,1.0,482.0,92.53,3.73,1.0,25.0,0,0,1,0,1,0,2
209322,6.0,0,0,0,1,1,1,0,2,179.0,88770.0,0.0,3.0,31.0,74.19,4.02,4.0,28.0,1,0,1,0,1,0,4
209326,,0,0,0,1,1,1,0,2,176.0,36538.0,0.0,0.0,81.0,76.54,3.71,2.0,21.0,0,0,1,0,1,0,2
209328,3.0,1,1,1,1,0,2,1,2,1.0,57127.0,4.0,4.0,406.0,83.5,4.0360000000000005,0.0,26.0,1,0,1,1,1,1,1
209341,3.0,1,1,0,1,0,1,1,2,337.0,56339.0,4.0,4.0,628.0,5.25,2.22,1.0,20.0,1,0,1,0,1,1,3
209345,,0,0,0,1,0,1,0,2,180.0,46510.0,2.0,1.0,509.0,71.51,3.23,9.0,18.0,0,0,1,0,1,1,4
209353,2.0,1,1,1,1,0,1,1,2,342.0,70186.0,4.0,3.0,550.0,87.82,3.6,13.0,26.0,1,0,1,0,1,1,1
209359,3.0,0,0,0,1,0,2,0,2,129.0,45879.0,0.0,0.0,348.0,95.4,4.0,11.0,28.0,1,0,1,0,1,0,4
209364,6.0,0,0,0,1,1,1,1,2,347.0,75410.0,3.0,3.0,549.0,92.9,4.0,0.0,31.0,1,0,1,0,1,1,1
209368,2.0,0,0,0,1,1,1,1,2,160.0,49917.0,4.0,3.0,504.0,86.71,4.2989999999999995,10.0,27.0,1,0,1,0,1,1,1
209370,2.0,1,1,1,1,0,1,1,2,7.0,76800.0,4.0,4.0,229.0,51.97,3.535,0.0,20.0,1,0,1,1,1,1,1
209374,2.0,0,0,0,1,0,1,0,2,7.0,81186.0,4.0,3.0,223.0,44.39,3.26,1.0,19.0,1,0,1,1,1,0,1
209376,3.0,1,1,1,1,0,1,1,2,157.0,71124.0,0.0,0.0,66.0,96.97,3.78,11.0,24.0,0,0,1,0,1,1,1
209383,,0,0,0,1,1,1,0,2,175.0,85053.0,3.0,2.0,439.0,97.49,4.0,12.0,32.0,1,0,1,0,1,0,1
209386,,0,0,0,1,1,1,0,2,160.0,147862.0,0.0,0.0,771.0,86.38,4.0,0.0,28.0,0,0,1,0,1,0,1
209387,1.0,1,1,1,1,0,1,1,2,439.0,35169.0,4.0,4.0,273.0,93.41,3.92,4.0,21.0,1,0,1,0,0,1,1
209388,6.0,0,0,0,1,1,1,0,2,165.0,61500.0,3.0,3.0,177.0,98.31,4.0,12.0,28.0,0,0,1,0,1,0,1
209390,,0,0,0,1,0,2,0,2,151.0,41892.0,0.0,0.0,437.0,60.64,3.705,8.0,24.0,0,0,1,0,1,0,3
209391,,0,0,0,1,1,1,0,1,152.0,60877.0,0.0,0.0,766.0,66.45,3.27,0.0,23.0,0,0,1,0,1,0,1
209394,6.0,0,0,0,1,1,1,0,2,178.0,74315.0,3.0,2.0,1587.0,56.14,3.41,9.0,30.0,1,0,1,0,1,0,1
209397,6.0,0,0,0,1,1,1,0,2,247.0,43131.0,0.0,0.0,193.0,86.01,3.83,9.0,25.0,0,0,1,0,1,0,1
209398,,0,0,0,1,1,1,1,2,5.0,74781.0,2.0,3.0,436.0,70.41,3.6710000000000003,4.0,23.0,1,0,1,1,1,0,1
209401,3.0,0,0,0,1,0,2,1,2,146.0,113599.0,0.0,0.0,594.0,90.07,4.325,9.0,31.0,0,0,1,0,1,1,1
209404,6.0,0,0,0,1,1,2,0,2,150.0,54609.0,2.0,3.0,374.0,6.42,2.211,2.0,24.0,0,0,1,0,1,0,1
209407,3.0,0,0,0,1,0,1,0,2,169.0,73343.0,2.0,3.0,464.0,85.34,3.35,10.0,31.0,1,0,1,0,1,1,1
209408,,0,0,0,1,1,2,1,2,173.0,84958.0,3.0,3.0,451.0,55.43,3.17,10.0,24.0,1,0,1,0,1,1,1
209412,6.0,0,0,0,0,1,1,0,2,192.0,47885.0,2.0,4.0,422.0,15.64,1.41,0.0,13.0,0,0,1,0,1,0,2
209425,1.0,1,1,1,1,0,1,0,2,166.0,59821.0,0.0,0.0,198.0,79.8,3.43,11.0,21.0,1,0,1,0,1,0,1
209436,2.0,1,1,1,1,0,1,1,2,147.0,89598.0,3.0,3.0,633.0,37.44,3.167,5.0,22.0,1,0,1,0,1,0,1
209439,6.0,0,0,0,1,1,1,0,2,456.0,32331.0,2.0,1.0,125.0,74.4,2.93,6.0,19.0,0,0,1,0,1,0,3
209442,1.0,1,1,1,1,0,2,0,2,153.0,42669.0,2.0,4.0,624.0,63.94,3.835,1.0,24.0,1,0,1,0,1,0,4
209451,,0,0,0,1,1,2,0,1,186.0,62843.0,2.0,3.0,551.0,78.95,3.45,8.0,23.0,1,0,1,0,1,0,2
209453,2.0,0,0,0,1,1,1,0,2,163.0,45918.0,4.0,3.0,881.0,82.29,3.12,10.0,24.0,1,0,1,0,1,0,3
209454,3.0,0,0,0,1,1,1,0,2,185.0,75166.0,3.0,3.0,596.0,70.64,3.24,12.0,22.0,1,0,1,0,1,0,1
209456,6.0,0,0,0,1,1,1,0,1,160.0,58306.0,1.0,1.0,175.0,64.57,3.63,0.0,25.0,0,0,1,0,1,0,1
209465,1.0,1,1,1,1,0,1,0,2,138.0,49182.0,2.0,5.0,560.0,98.39,4.0,11.0,26.0,0,0,1,0,1,0,1
209466,,0,0,0,1,1,1,0,2,68.0,33919.0,0.0,0.0,51.0,80.39,3.752,5.0,22.0,0,0,1,1,1,0,1
209472,,0,0,0,1,0,1,0,1,185.0,59389.0,0.0,0.0,440.0,78.41,3.55,4.0,22.0,0,0,1,0,1,0,2
209473,6.0,0,0,0,1,1,1,0,2,139.0,103681.0,3.0,3.0,490.0,75.31,3.41,3.0,21.0,1,0,1,0,1,0,3
209475,6.0,0,0,0,0,1,1,0,2,437.0,53617.0,2.0,2.0,349.0,38.11,2.717,0.0,15.0,0,0,1,0,1,0,3
209477,6.0,0,0,0,0,1,1,0,2,143.0,65920.0,0.0,0.0,518.0,39.58,3.0639999999999996,4.0,17.0,0,0,1,0,1,0,3
209479,,0,0,0,1,0,1,0,1,214.0,46136.0,0.0,0.0,470.0,51.06,3.18,4.0,21.0,0,0,1,0,1,0,1
209488,,0,0,0,1,1,1,0,2,214.0,62222.0,0.0,0.0,470.0,58.3,2.73,13.0,26.0,0,0,1,0,1,0,1
209490,6.0,0,0,0,1,1,1,0,2,195.0,71154.0,2.0,3.0,610.0,63.28,2.83,0.0,16.0,0,0,1,0,1,1,3
209493,2.0,0,0,0,1,1,2,0,2,226.0,83582.0,0.0,3.0,500.0,79.2,4.058,8.0,19.0,0,0,1,0,1,0,3
209497,3.0,0,0,0,1,1,2,0,1,148.0,86842.0,0.0,0.0,477.0,62.47,4.54,0.0,24.0,1,0,1,0,1,0,1
209500,,0,0,0,1,1,1,0,2,188.0,30664.0,0.0,0.0,73.0,58.9,3.46,2.0,19.0,0,0,1,0,1,0,3
209501,,0,0,0,1,0,1,0,2,215.0,54891.0,1.0,1.0,705.0,56.74,3.72,5.0,22.0,0,0,1,0,1,0,3
209512,6.0,0,0,0,0,1,2,0,2,196.0,47589.0,2.0,1.0,587.0,81.77,3.34,1.0,18.0,0,0,1,0,1,0,3
209523,2.0,0,0,0,1,1,2,0,2,170.0,99486.0,2.0,2.0,496.0,75.2,3.07,9.0,18.0,1,0,1,0,1,0,2
209524,,0,0,0,1,1,2,0,2,143.0,100000.0,1.0,3.0,579.0,81.35,4.027,9.0,28.0,0,0,1,0,1,0,1
209528,1.0,1,1,1,1,0,1,0,2,79.0,35643.0,4.0,4.0,12.0,75.0,3.67,1.0,21.0,1,0,1,1,1,0,1
209534,1.0,1,1,1,1,0,1,0,2,178.0,111574.0,2.0,4.0,1561.0,62.91,3.54,9.0,22.0,1,0,1,0,1,0,1
209538,6.0,0,0,0,0,1,1,0,2,177.0,52401.0,0.0,0.0,377.0,83.82,2.73,2.0,24.0,0,0,1,0,1,0,2
209540,,0,0,0,1,1,1,0,2,307.0,48816.0,0.0,0.0,360.0,73.89,3.4330000000000003,0.0,25.0,0,0,1,0,1,0,1
209546,6.0,0,0,0,1,1,1,0,2,292.0,85146.0,2.0,3.0,988.0,47.37,3.59,0.0,20.0,1,0,1,0,1,0,1
209547,,0,0,0,1,1,1,0,2,150.0,68412.0,0.0,0.0,230.0,97.83,4.0,14.0,28.0,0,0,1,0,1,0,1
209553,6.0,0,0,0,0,1,1,0,2,221.0,55663.0,2.0,3.0,446.0,68.61,3.195,6.0,18.0,0,0,1,0,1,0,3
209564,3.0,1,1,1,1,0,1,1,2,1.0,27571.0,2.0,4.0,390.0,95.9,4.4719999999999995,4.0,28.0,1,0,1,1,1,1,1
209570,6.0,0,0,0,1,1,1,0,2,147.0,45257.0,0.0,0.0,522.0,92.53,4.476,12.0,24.0,0,0,1,0,1,0,3
209576,6.0,0,0,0,0,1,1,0,2,388.0,66667.0,0.0,0.0,481.0,36.59,2.6289999999999996,6.0,17.0,0,0,1,0,1,0,3
209579,3.0,0,0,0,1,0,2,0,2,219.0,30849.0,2.0,3.0,28.0,92.86,4.24,0.0,19.0,0,0,1,0,1,0,3
209582,5.0,0,0,0,0,1,1,0,2,213.0,42660.0,0.0,0.0,303.0,63.04,3.198,2.0,16.0,0,0,1,0,1,0,3
209583,3.0,0,0,0,1,1,1,0,2,288.0,54384.0,0.0,0.0,722.0,91.69,3.4,12.0,22.0,0,0,1,0,1,0,1
209585,3.0,1,1,1,1,0,2,0,2,178.0,119643.0,3.0,3.0,394.0,73.35,3.47,11.0,24.0,1,0,1,0,1,1,2
209586,6.0,0,0,0,0,1,1,0,2,181.0,59508.0,2.0,4.0,364.0,39.01,3.0,0.0,16.0,0,0,1,0,1,0,3
209587,,0,0,0,1,1,1,1,2,168.0,63564.0,3.0,1.0,495.0,82.02,3.57,11.0,20.0,0,0,1,0,1,0,4
209588,6.0,0,0,0,1,1,2,0,1,167.0,54966.0,0.0,0.0,83.0,62.65,3.535,12.0,18.0,0,0,1,0,1,0,3
209590,6.0,0,0,0,1,1,2,0,2,81.0,22748.0,3.0,3.0,677.0,80.35,3.593,4.0,24.0,0,0,1,0,1,1,3
209594,,0,0,0,1,0,1,0,2,152.0,68295.0,3.0,3.0,689.0,82.15,3.27,12.0,20.0,0,0,1,0,1,0,3
209598,,0,0,0,1,1,1,0,2,152.0,68295.0,1.0,3.0,689.0,77.07,3.36,8.0,23.0,1,0,1,0,1,0,1
209602,,0,0,0,1,1,1,0,2,126.0,53777.0,0.0,0.0,69.0,82.61,3.9,3.0,20.0,0,0,1,0,1,0,1
209605,6.0,0,0,0,0,0,2,1,2,149.0,103205.0,0.0,0.0,448.0,27.23,2.88,0.0,13.0,0,0,1,0,1,0,1
209610,,0,0,0,0,1,1,0,2,1513.0,40543.0,2.0,1.0,21.0,38.1,3.29,1.0,22.0,0,0,1,1,0,1,1
209616,6.0,0,0,0,1,0,1,0,2,158.0,27561.0,2.0,1.0,501.0,96.21,3.87,9.0,18.0,0,0,1,0,1,0,3
209618,6.0,0,0,0,1,1,2,1,2,362.0,48067.0,2.0,2.0,64.0,95.31,3.95,3.0,19.0,0,0,1,0,1,0,3
209619,6.0,1,1,1,1,0,2,0,2,163.0,43874.0,4.0,4.0,105.0,74.29,3.4810000000000003,12.0,25.0,1,0,1,0,1,0,2
209624,6.0,0,0,0,0,1,2,0,1,181.0,46801.0,3.0,3.0,458.0,68.56,3.04,5.0,14.0,0,0,1,0,1,0,2
209625,4.0,1,0,0,1,0,1,0,2,143.0,69953.0,3.0,5.0,528.0,90.53,4.17,9.0,20.0,1,0,1,0,1,0,3
209626,,0,0,0,1,1,1,0,2,173.0,126415.0,0.0,0.0,450.0,99.11,3.98,13.0,31.0,0,0,1,0,1,0,1
209629,6.0,1,0,0,1,0,2,0,2,5.0,33929.0,2.0,0.0,27.0,14.81,3.174,0.0,18.0,1,0,1,0,1,0,4
209634,,0,0,0,1,1,2,0,2,298.0,108212.0,2.0,1.0,1020.0,52.75,3.59,0.0,22.0,0,0,1,0,1,0,1
209638,,0,0,0,1,1,1,0,2,220.0,72943.0,2.0,3.0,518.0,77.22,3.822,4.0,20.0,0,0,1,0,1,0,2
209639,6.0,0,0,0,1,0,1,0,2,181.0,46801.0,2.0,3.0,458.0,81.66,3.66,2.0,17.0,0,0,1,0,1,0,3
209644,,0,0,0,1,1,2,0,2,318.0,64371.0,2.0,1.0,384.0,89.84,3.49,10.0,27.0,0,0,1,0,1,0,4
209645,,0,0,0,1,1,1,0,2,153.0,52148.0,0.0,0.0,333.0,92.79,3.73,10.0,23.0,0,0,1,0,1,0,3
209650,,0,0,0,1,0,1,0,2,200.0,69056.0,0.0,0.0,292.0,92.12,3.64,8.0,22.0,0,0,1,0,1,0,4
209658,6.0,0,0,0,1,1,1,0,2,4.0,36800.0,2.0,2.0,391.0,71.1,3.6830000000000003,2.0,16.0,0,0,1,1,1,0,3
209663,,0,0,0,1,0,1,0,2,182.0,109167.0,0.0,0.0,714.0,46.92,3.4,1.0,19.0,0,0,1,0,1,0,1
209681,2.0,1,1,1,1,0,1,0,2,171.0,62960.0,2.0,2.0,1389.0,74.23,3.92,10.0,29.0,1,0,1,0,1,0,1
209703,,1,1,1,1,0,1,0,2,342.0,72801.0,0.0,0.0,512.0,74.02,3.46,7.0,24.0,0,0,1,0,1,0,2
209704,,0,0,0,1,1,1,0,1,438.0,53173.0,0.0,1.0,432.0,81.02,4.004,13.0,22.0,0,0,1,0,1,0,3
209720,3.0,1,1,1,1,0,1,0,2,4.0,40656.0,2.0,4.0,406.0,79.06,3.9219999999999997,7.0,21.0,1,0,1,1,1,0,3
209722,6.0,0,0,0,1,1,1,0,2,149.0,86821.0,0.0,3.0,639.0,66.04,2.91,7.0,23.0,0,0,1,0,1,0,3
209729,,0,0,0,0,1,2,0,0,79.0,53226.0,2.0,2.0,246.0,45.93,2.588,2.0,20.0,0,0,1,0,1,0,3
209735,,0,0,0,1,1,1,0,2,161.0,80919.0,0.0,0.0,112.0,58.93,3.37,0.0,20.0,0,0,1,0,1,0,3
209769,5.0,0,0,0,1,1,1,0,2,471.0,113672.0,0.0,4.0,695.0,86.04,4.0,4.0,17.0,1,0,1,0,1,0,3
209770,5.0,0,0,0,1,1,1,0,1,203.0,31632.0,1.0,0.0,519.0,68.4,2.83,1.0,19.0,0,0,1,0,1,0,3
209772,2.0,0,0,0,1,1,1,0,2,276.0,29706.0,0.0,0.0,444.0,88.74,4.0,6.0,20.0,0,0,1,0,1,0,2
209781,4.0,1,1,1,1,0,1,0,2,134.0,70701.0,1.0,2.0,603.0,75.95,3.36,9.0,23.0,1,0,1,0,1,1,3
209791,,0,0,0,1,0,2,0,2,202.0,110417.0,0.0,0.0,84.0,91.67,3.85,11.0,23.0,0,0,1,0,1,0,3
209800,,0,0,0,1,1,2,0,2,240.0,62581.0,2.0,3.0,393.0,47.58,2.91,7.0,22.0,0,0,1,0,1,0,2
209827,,0,0,0,1,0,2,0,2,437.0,65372.0,0.0,0.0,346.0,94.51,3.8,0.0,26.0,0,0,1,0,1,0,1
209828,,0,0,0,1,1,1,0,2,272.0,57091.0,2.0,3.0,154.0,87.66,3.98,12.0,25.0,0,0,1,0,1,0,1
209829,,0,0,0,1,1,1,0,2,149.0,111161.0,2.0,1.0,626.0,97.12,4.0,14.0,27.0,0,0,1,0,1,0,3
209838,6.0,0,0,0,1,1,1,0,1,140.0,58026.0,0.0,0.0,430.0,68.37,3.6345,14.0,22.0,0,0,1,0,1,0,3
209858,2.0,1,1,0,1,0,2,0,2,152.0,47500.0,0.0,0.0,782.0,85.04,3.3,8.0,23.0,1,0,1,0,1,0,4
209905,5.0,0,0,0,1,1,1,0,2,158.0,123961.0,0.0,0.0,539.0,72.17,3.2289999999999996,8.0,21.0,0,0,1,0,1,0,2
209909,,0,0,0,1,1,1,0,2,315.0,75651.0,3.0,0.0,532.0,77.26,3.66,0.0,21.0,0,0,1,0,1,0,2
209911,6.0,0,0,0,1,1,1,0,2,158.0,46143.0,2.0,1.0,537.0,60.34,3.17,1.0,15.0,0,0,1,0,1,0,2
209914,6.0,0,0,0,0,1,1,0,2,307.0,41742.0,0.0,0.0,738.0,61.92,3.16,6.0,16.0,0,0,1,0,1,0,3
209916,,0,0,0,1,1,1,0,2,89.0,96117.0,2.0,3.0,13.0,69.23,4.0,0.0,22.0,1,0,1,0,1,0,4
209920,6.0,0,0,0,0,1,2,0,0,317.0,62131.0,0.0,0.0,213.0,74.18,2.86,0.0,14.0,0,0,1,0,1,0,2
209929,6.0,0,0,0,0,1,1,0,2,313.0,108212.0,0.0,0.0,32.0,3.13,2.14,0.0,16.0,0,0,1,0,1,0,2
